Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,New_Product_ID,Sales,Order Date_new,Ship Date_new
3954,CA-2025-152961,15/01/2025,19/01/2025,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Quincy,Massachusetts,02169,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",OFF-PA-10004675,12.7,15-Jan-25,19-Jan-25
3955,CA-2022-133228,4/4/2022,9/4/2022,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,FUR-FU-10004020,5.47,4-Apr-22,9-Apr-22
3956,CA-2022-133228,4/4/2022,9/4/2022,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,OFF-AR-10001955,79.36,4-Apr-22,9-Apr-22
3957,CA-2024-114951,26/06/2024,3/7/2024,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",FUR-FU-10002364,22.14,26-Jun-24,3-Jul-24
3958,CA-2024-156573,29/05/2024,2/6/2024,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,OFF-BI-10002414,11.277,29-May-24,2-Jun-24
3959,CA-2024-156573,29/05/2024,2/6/2024,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,OFF-AR-10003732,4.448,29-May-24,2-Jun-24
3960,CA-2024-156573,29/05/2024,2/6/2024,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,FUR-FU-10001085,44.76,29-May-24,2-Jun-24
3961,CA-2023-113901,19/10/2023,24/10/2023,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,OFF-BI-10001249,38.28,19-Oct-23,24-Oct-23
3962,CA-2023-113901,19/10/2023,24/10/2023,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,TEC-PH-10002564,149.95,19-Oct-23,24-Oct-23
3963,CA-2025-134838,19/02/2025,20/02/2025,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,OFF-AR-10000634,12.84,19-Feb-25,20-Feb-25
3964,CA-2025-134838,19/02/2025,20/02/2025,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,FUR-FU-10004018,44.67,19-Feb-25,20-Feb-25
3965,CA-2024-120257,22/09/2024,28/09/2024,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,OFF-AR-10003481,7.872,22-Sep-24,28-Sep-24
3966,CA-2022-164910,12/11/2022,17/11/2022,Second Class,DM-13345,Denise Monton,Corporate,United States,Asheville,North Carolina,28806,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,OFF-AR-10003651,7.872,12-Nov-22,17-Nov-22
3967,CA-2024-149902,1/4/2024,6/4/2024,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,OFF-AR-10002956,88.04,1-Apr-24,6-Apr-24
3968,CA-2024-146010,20/05/2024,23/05/2024,First Class,EH-14125,Eugene Hildebrand,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,OFF-BI-10003638,40.635,20-May-24,23-May-24
3969,US-2023-163685,1/6/2023,5/6/2023,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,OFF-BI-10001890,5.728,1-Jun-23,5-Jun-23
3970,US-2023-163685,1/6/2023,5/6/2023,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,OFF-PA-10002606,42.24,1-Jun-23,5-Jun-23
3971,CA-2022-135090,22/11/2022,26/11/2022,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,OFF-PA-10002245,53.82,22-Nov-22,26-Nov-22
3972,CA-2023-132374,22/02/2023,24/02/2023,Second Class,PS-19045,Penelope Sewall,Home Office,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,OFF-AR-10001615,79.36,22-Feb-23,24-Feb-23
3973,CA-2024-167556,29/03/2024,2/4/2024,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",OFF-PA-10000466,13.48,29-Mar-24,2-Apr-24
3974,CA-2024-167556,29/03/2024,2/4/2024,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",OFF-BI-10003708,29.8,29-Mar-24,2-Apr-24
3975,CA-2024-167556,29/03/2024,2/4/2024,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",FUR-FU-10004849,414,29-Mar-24,2-Apr-24
3976,CA-2024-167556,29/03/2024,2/4/2024,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,OFF-BI-10000320,41.328,29-Mar-24,2-Apr-24
3977,US-2024-116400,22/10/2024,24/10/2024,First Class,EB-13930,Eric Barreto,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",FUR-FU-10003731,39.92,22-Oct-24,24-Oct-24
3978,CA-2025-101308,2/10/2025,7/10/2025,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,OFF-FA-10002780,8.94,2-Oct-25,7-Oct-25
3979,CA-2025-101308,2/10/2025,7/10/2025,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,TEC-PH-10003800,84.784,2-Oct-25,7-Oct-25
3980,CA-2022-114517,23/12/2022,27/12/2022,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,FUR-TA-10001676,53.316,23-Dec-22,27-Dec-22
3981,CA-2022-114517,23/12/2022,27/12/2022,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,OFF-AP-10002350,56.52,23-Dec-22,27-Dec-22
3982,CA-2025-119564,15/12/2025,20/12/2025,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",FUR-FU-10003096,22.77,15-Dec-25,20-Dec-25
3983,CA-2024-135265,7/7/2024,9/7/2024,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",FUR-CH-10003061,287.968,7-Jul-24,9-Jul-24
3984,CA-2024-135265,7/7/2024,9/7/2024,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,TEC-CO-10003763,2799.96,7-Jul-24,9-Jul-24
3985,CA-2024-135265,7/7/2024,9/7/2024,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,OFF-PA-10002923,48.94,7-Jul-24,9-Jul-24
3986,CA-2024-108735,17/04/2024,21/04/2024,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,90712,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",FUR-BO-10003441,257.499,17-Apr-24,21-Apr-24
3987,CA-2025-112333,8/4/2025,14/04/2025,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,07060,East,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,OFF-ST-10001780,2591.56,8-Apr-25,14-Apr-25
3988,CA-2025-112333,8/4/2025,14/04/2025,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,07060,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,OFF-AP-10001962,41.95,8-Apr-25,14-Apr-25
3989,US-2024-159415,17/04/2024,22/04/2024,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,38401,South,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",FUR-FU-10003798,79.12,17-Apr-24,22-Apr-24
3990,CA-2022-122588,25/11/2022,27/11/2022,Second Class,AR-10540,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,02895,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,FUR-FU-10001095,52.96,25-Nov-22,27-Nov-22
3991,CA-2022-137589,3/11/2022,8/11/2022,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,OFF-SU-10000157,286.344,3-Nov-22,8-Nov-22
3992,CA-2023-161998,1/5/2023,5/5/2023,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,FUR-FU-10001095,63.552,1-May-23,5-May-23
3993,CA-2023-161998,1/5/2023,5/5/2023,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",OFF-SU-10004261,41.376,1-May-23,5-May-23
3994,CA-2023-161998,1/5/2023,5/5/2023,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,OFF-AR-10004022,172.704,1-May-23,5-May-23
3995,CA-2023-105627,8/3/2023,12/3/2023,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",FUR-BO-10002916,512.94,8-Mar-23,12-Mar-23
3996,CA-2023-105627,8/3/2023,12/3/2023,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,FUR-CH-10002084,860.93,8-Mar-23,12-Mar-23
3997,CA-2023-105627,8/3/2023,12/3/2023,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,TEC-PH-10003012,769.95,8-Mar-23,12-Mar-23
3998,CA-2023-105627,8/3/2023,12/3/2023,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,OFF-AR-10002704,14.98,8-Mar-23,12-Mar-23
3999,CA-2023-105627,8/3/2023,12/3/2023,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,FUR-FU-10000308,373.08,8-Mar-23,12-Mar-23
4000,US-2023-149629,17/07/2023,20/07/2023,Second Class,MP-17965,Michael Paige,Corporate,United States,Port Saint Lucie,Florida,34952,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",FUR-BO-10004709,231.92,17-Jul-23,20-Jul-23
4001,CA-2022-116834,11/10/2022,16/10/2022,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,FUR-FU-10001196,63.47,11-Oct-22,16-Oct-22
4002,CA-2022-116834,11/10/2022,16/10/2022,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,TEC-AC-10002942,345,11-Oct-22,16-Oct-22
4003,CA-2024-145730,3/3/2024,8/3/2024,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",FUR-TA-10004915,637.896,3-Mar-24,8-Mar-24
4004,CA-2024-145730,3/3/2024,8/3/2024,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,TEC-MA-10001016,287.91,3-Mar-24,8-Mar-24
4005,CA-2024-145730,3/3/2024,8/3/2024,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",OFF-EN-10000483,36.6,3-Mar-24,8-Mar-24
4006,US-2023-168732,10/12/2023,16/12/2023,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,OFF-AR-10003087,1.78,10-Dec-23,16-Dec-23
4007,US-2023-168732,10/12/2023,16/12/2023,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,OFF-PA-10000520,25.92,10-Dec-23,16-Dec-23
4008,US-2023-168732,10/12/2023,16/12/2023,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",TEC-AC-10001553,101.94,10-Dec-23,16-Dec-23
4009,CA-2023-107468,18/12/2023,22/12/2023,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Louisville,Colorado,80027,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,OFF-AR-10000634,6.848,18-Dec-23,22-Dec-23
4010,CA-2025-144463,1/1/2025,5/1/2025,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",FUR-FU-10001215,474.43,1-Jan-25,5-Jan-25
4011,CA-2025-100811,21/11/2025,24/11/2025,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,OFF-PA-10001204,8.448,21-Nov-25,24-Nov-25
4012,CA-2025-100811,21/11/2025,24/11/2025,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,OFF-ST-10002444,39.296,21-Nov-25,24-Nov-25
4013,CA-2023-153612,22/12/2023,27/12/2023,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000203,Office Supplies,Art,Newell 336,OFF-AR-10000203,17.12,22-Dec-23,27-Dec-23
4014,CA-2023-165624,23/08/2023,28/08/2023,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,OFF-AP-10000828,542.94,23-Aug-23,28-Aug-23
4015,CA-2023-165624,23/08/2023,28/08/2023,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,OFF-LA-10003190,8.64,23-Aug-23,28-Aug-23
4016,CA-2023-165624,23/08/2023,28/08/2023,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,OFF-PA-10002319,193.8,23-Aug-23,28-Aug-23
4017,CA-2023-165624,23/08/2023,28/08/2023,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,OFF-PA-10003893,21.4,23-Aug-23,28-Aug-23
4018,CA-2023-165624,23/08/2023,28/08/2023,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,OFF-PA-10002499,97.88,23-Aug-23,28-Aug-23
4019,CA-2023-165624,23/08/2023,28/08/2023,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,TEC-AC-10004568,251.91,23-Aug-23,28-Aug-23
4020,CA-2023-165624,23/08/2023,28/08/2023,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",OFF-AP-10001492,25.86,23-Aug-23,28-Aug-23
4021,CA-2022-154963,22/06/2022,27/06/2022,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",FUR-CH-10004698,170.058,22-Jun-22,27-Jun-22
4022,CA-2022-154963,22/06/2022,27/06/2022,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,TEC-PH-10004093,82.782,22-Jun-22,27-Jun-22
4023,CA-2022-154963,22/06/2022,27/06/2022,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",FUR-CH-10000454,853.93,22-Jun-22,27-Jun-22
4024,CA-2025-130764,27/10/2025,28/10/2025,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",FUR-BO-10003034,556.665,27-Oct-25,28-Oct-25
4025,CA-2025-130764,27/10/2025,28/10/2025,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,TEC-PH-10003215,95.84,27-Oct-25,28-Oct-25
4026,CA-2025-139311,11/8/2025,13/08/2025,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",OFF-PA-10001776,29.664,11-Aug-25,13-Aug-25
4027,CA-2025-139311,11/8/2025,13/08/2025,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,OFF-AR-10004582,9.184,11-Aug-25,13-Aug-25
4028,CA-2025-139311,11/8/2025,13/08/2025,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,TEC-PH-10001557,153.584,11-Aug-25,13-Aug-25
4029,CA-2025-139311,11/8/2025,13/08/2025,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",OFF-BI-10004209,12.864,11-Aug-25,13-Aug-25
4030,CA-2025-124296,24/12/2025,28/12/2025,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,TEC-MA-10003183,479.97,24-Dec-25,28-Dec-25
4031,CA-2025-124296,24/12/2025,28/12/2025,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",FUR-CH-10002439,232.88,24-Dec-25,28-Dec-25
4032,CA-2024-169957,26/09/2024,30/09/2024,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,OFF-AP-10000577,236.88,26-Sep-24,30-Sep-24
4033,CA-2024-169957,26/09/2024,30/09/2024,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),OFF-PA-10004040,29.9,26-Sep-24,30-Sep-24
4034,CA-2024-169957,26/09/2024,30/09/2024,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,TEC-AC-10003063,100,26-Sep-24,30-Sep-24
4035,US-2024-108777,12/12/2024,12/12/2024,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,OFF-BI-10003982,18.693,12-Dec-24,12-Dec-24
